sample_in_period,mean_error_deg,stat_std_deg,single_std_deg,total_std_deg,outlier
1116.0109949172827,-0.14808295981527664,0.037348620186681135,8.78091362474522,8.780993053445954,1
1117.0110047693593,-0.12963354613582823,0.0371680302225489,8.712153049553752,8.712232332836365,1
1118.0110146214356,-0.11902997225158884,0.03754215503001954,8.500978872689405,8.501061769409509,1
1119.011024473512,-0.11693110029149681,0.03304259502528703,0.05106465802067156,0.06082279494378123,0
1120.0110343255885,-0.0906639383731788,0.017843193983755015,0.049269513473776734,0.05240099740925337,1
1121.0110441776649,-0.05705390978498473,0.05692670623178386,0.04344804994071753,0.07161272879908225,0
1122.0110540297412,-0.041890093686002196,0.041280982379977134,0.04295732044390823,0.059577268198337176,0
1123.0110638818178,-0.008062620734577308,0.010310451973976563,0.03798091076885669,0.03935549520384074,1
1124.0110737338941,-0.012038745040030108,0.009543308773162612,0.04095056524117032,0.04204787195460989,1
1125.0110835859705,-0.02435420583271745,0.03577597568004099,0.04181794192056013,0.05503326905000488,0
1126.0110934380468,0.00424150031081386,0.013927881085627217,0.03668000988257786,0.0392353029365313,1
1127.0111032901234,0.005416945751233827,0.011274571228109789,0.03593974703244589,0.037666714392602975,1
1128.0111131421997,0.015660619079052855,0.012567546739548293,0.03562770188300521,0.03777931143516281,1
1129.011122994276,0.009871921725057575,0.02367185271455679,0.03570163743806475,0.042836474256160446,1
1130.0111328463527,0.020660764763622552,0.021750848594336413,0.036323750609362236,0.04233809481902663,1
1131.011142698429,0.02878203248024036,0.025213358726847986,0.0387759030010833,0.046252395741606105,1
1132.0111525505054,0.029690896773299613,0.01946876934988905,0.04107386479823607,0.045454321570813874,1
1133.011162402582,0.049197560530261954,0.012584814257935896,0.038309966729066114,0.040324075943397625,1
1134.0111722546583,0.049280878166038225,0.013814740228987848,0.039567961905161056,0.041910269110597365,1
1135.0111821067346,0.04682616574813535,0.008871859159865984,0.03469804868525248,0.03581430534739784,1
1136.0111919588112,0.04591494978501081,0.008917930179298752,0.02895960735563528,0.030301622677266188,1
1137.0112018108875,0.040326980422142764,0.008935907740201825,0.028497113643627472,0.02986529646863091,1
1138.011211662964,0.4008842755568417,0.3210803804996274,1.8732146190832903,1.9005329831100384,0
1139.0112215150405,6.44536580519905,0.02253369574195066,20.100488643321427,20.10050127404134,1
1140.0112313671168,6.639980092564429,0.014326559540993905,22.144873744909066,22.14487837917091,1
1141.0112412191932,7.395339391712769,0.8457756498655394,25.11491322489452,25.129150458061392,1
1142.0112510712697,5.812724782796516,5.935321583343384,21.36627194403562,22.175338082748265,0
1143.011260923346,0.013720904468220852,0.009713391235424817,14.094057848647152,14.094061195800935,1
1144.0112707754224,0.006632747461537747,0.018184771006893884,8.202967487480459,8.202987643935474,1
1145.011280627499,0.005889780916277232,0.009769989815884072,8.269266287790416,8.269272059322276,1
1146.0112904795753,0.003795487041350043,0.00750176068136621,8.67630049531098,8.676303738421497,1
1147.0113003316517,0.4523073496801138,0.4717934882281088,12.405806886947559,12.414774811158273,1
1148.011310183728,7.394998264197834,0.20589897787747677,19.30954756578381,19.31064529176481,1
1149.0113200358046,-0.15566353985640263,0.010685022197002044,8.386773052266076,8.386779858796567,1
1150.011329887881,-0.1371319782264891,0.009300959073509363,8.635198462757407,8.63520347178036,1
1151.0113397399573,-0.144022288673753,0.03267609126114498,0.02164662466046818,0.03919570511290573,1
1152.0113495920339,-0.09882319291651812,0.007921447858840355,0.16698437256510543,0.16717215682386305,1
1153.0113594441102,-0.11731049816197014,0.0331783361293666,8.478826374407461,8.478891288920734,1
1154.0113692961866,-0.10733549805900743,0.03045740897151421,0.02717843717336091,0.040820597845259446,0
1155.0113791482631,-0.09343485909675309,0.027788054889658305,0.02801808041590434,0.039461231921250825,1
1156.0113890003395,-0.03123100826218206,0.04041997980049972,0.02196383258756808,0.046002007662791444,1
1157.0113988524158,-0.03239748775496941,0.04286390506621061,0.02456170305257288,0.049402344219357484,0
1158.0114087044924,-0.0006812930319313182,0.010704427886151183,0.02752653831874576,0.029534642171240025,1
1159.0114185565687,-0.0016595551513963376,0.007834025788025807,0.02869451101475883,0.029744695702319246,1
1160.011428408645,0.004710674956795303,0.007804448668679165,0.03132236998861612,0.0322800291314275,1
1161.0114382607217,0.0015862352295649934,0.008596407483886164,0.031179305777312732,0.03234265496807863,1
1162.011448112798,0.011150082585467251,0.008872439841697517,0.03219757317614149,0.033397663199354645,1
1163.0114579648744,0.01596960162247082,0.011570701379511782,0.03369722920692322,0.035628421051707514,1
1164.011467816951,0.016632810801289515,0.010850894516738005,0.03395783526067947,0.03564935465621812,1
1165.0114776690273,0.01839708918558358,2.8596554275995e-05,0.03552265782480557,0.035522669335244735,1
1166.0114875211036,0.025275390829960998,0.011412946112787299,0.03588488620240488,0.03765608047491049,1
1167.0114973731802,0.02834223633935348,0.008992525323679713,0.036755129744925064,0.037839200232870886,1
1168.0115072252565,0.028459651806688017,0.03164125174137735,0.037355519948870784,0.04895511906237895,0
1169.0115170773329,0.04113221233683362,0.012636368116133315,0.03812818515805116,0.04016760264956154,1
1170.0115269294092,0.04715773274116535,0.009091236126899419,0.03904899268116708,0.04009332118606391,1
1171.0115367814858,0.047618607103410274,0.00872993376307883,0.04112315722327778,0.0420395742547206,1
1172.0115466335621,0.0443478722864711,0.006809554482147733,0.9634256400207145,0.9634497049050192,1
1173.0115564856385,0.39850352087122093,0.39928284364095923,14.240631888697814,14.246228391354082,1
1174.011566337715,6.01806657553603,0.24693836758440224,18.772032221474255,18.773656337577208,1
1175.0115761897914,0.010504909256236974,0.04348498017451232,10.889187922562003,10.889274748869687,1
1176.0115860418678,0.010484713462869878,0.00922126958826091,11.411666869200866,11.411670594852865,1
1177.0115958939443,0.011624746918916648,0.01320739704327745,0.17210525564532803,0.17261128108383442,1
1178.0116057460207,0.014626469833774535,0.010321760363218618,13.590345519296095,13.590349438943372,1
1179.011615598097,0.016658856495742686,0.010319433337330323,8.071876594414453,8.071883190814908,1
1180.0116254501736,0.014343504288547138,0.008023371793267259,0.044732559910763706,0.04544641252181586,1
1181.01163530225,0.021689036551788377,0.0027973807457155673,0.8620343853447462,0.8620389242115062,1
1182.0116451543263,1.008072495172776,0.9262273301679662,13.104988452875434,13.137679377163554,1
1183.0116550064029,16.39940322190259,0.07664914580260455,30.11936163901903,30.119459169008387,1
1184.0116648584792,7.7296639708891535,0.009016045836663168,24.26471681950667,24.26471849455362,1
1185.0116747105556,7.603602470836857,0.05637342936670548,28.869781800226516,28.869836839792303,1
1186.0116845626321,7.264956435858302,0.39782484023700526,26.24365662030875,26.246671739635577,1
1187.0116944147085,-0.11665822699639723,0.013609452529154815,18.087140350339,18.087145470473203,1
1188.0117042667848,-0.10969528968400936,0.011788138330474433,18.502771116335634,18.502774871453997,1
1189.0117141188614,-0.10673694819261723,0.035789537910566376,13.590836876056038,13.590883999305875,1
1190.0117239709377,-0.093322229274861,0.027255627828768544,9.646065379807665,9.646103886065728,1
1191.011733823014,-0.007562630384143176,0.010612314079027357,9.395639390555548,9.395645383823782,1
1192.0117436750904,-0.0355828172311716,0.044425505011629375,0.035222682531530505,0.05669446939742263,0
1193.011753527167,-0.012555885134247546,0.017962356602127253,0.035576512311974416,0.03985391427433511,1
1194.0117633792433,-0.007645717657055684,0.01956866004181401,0.03613887165021496,0.04109684294423112,1
1195.0117732313197,0.0017428671711822322,0.009171793350792795,0.03704540689016354,0.03816390919346999,1
1196.0117830833963,-0.00035870781181301936,0.009322679170723954,0.03621773286688041,0.037398349173953654,1
1197.0117929354726,0.00965093308475064,0.008365616730971564,0.03733730842381458,0.03826301273585976,1
1198.011802787549,0.0019500276570383335,0.020118790888081297,0.036265047352065316,0.041471911051287266,1
1199.0118126396255,0.002653471478494238,0.025765577073269097,0.03653094173931514,0.044703184073170976,0
1200.0118224917019,0.010173355100979128,0.029518438477711927,0.03743919910343759,0.047676323680306,0
1201.0118323437782,0.01011351643223356,0.026578876824504036,0.03701709044174324,0.04557084241073843,0
1202.0118421958548,0.022220024842390274,0.017537171582412976,0.03618300563843576,0.040208982630030164,1
1203.0118520479311,0.021578739233847146,0.027886458668712352,0.03656100204725726,0.0459821862005424,0
1204.0118619000075,0.02975761156150409,0.029130694559528655,0.03657319441009259,0.046756773999913424,0
1205.011871752084,0.04309659639497138,0.02850468774898421,0.03713671871879426,0.046815094797147794,0
1206.0118816041604,0.042225326342481315,0.02734107571701969,0.03693506902722927,0.04595360427006781,0
1207.0118914562368,0.05341201237629889,0.016976737195310905,0.038853030932016516,0.042400089839561485,1
1208.0119013083133,0.07486575794584699,0.03659515194907688,0.04586023462567038,0.05867168197774427,0
1209.0119111603897,0.08022728641053492,0.037914280148053765,0.04666537265749113,0.06012611449617898,0
1210.011921012466,0.5033506628542896,0.35920803854847394,1.8234672367561648,1.8585110111271888,0
1211.0119308645426,7.145147501116052,0.5374791233124713,19.18123561586519,19.188764513624424,1
1212.011940716619,7.397941100779456,7.013067489434121,20.76214398392422,21.914601032657618,0
1213.0119505686953,8.15038947783114,0.00393004448806954,18.52692727208629,18.526927688918754,1
1214.0119604207716,7.004209357509353,0.020097496032177795,17.800213088764053,17.80022443439278,1
1215.0119702728482,6.951302763698481,0.017378438942840958,18.259534494083347,18.25954276401136,1
1216.0119801249245,6.89863780130757,0.03718798320417553,18.44821290453053,18.44825038633695,1
1217.011989977001,6.718770908773195,0.01237035986999225,18.905420013849,18.905424060989628,1
1218.0119998290775,5.894312048182087,0.015731663234728386,18.31273295695464,18.312739714143287,1
1219.0120096811538,5.8358926793533685,0.027274733291818922,17.952335070429054,17.9523557894788,1
1220.0120195332302,5.76015538790882,0.03304966581972994,17.726523818295426,17.726554627479246,1
1221.0120293853067,5.466738594112144,0.27494908405486246,17.04117252521876,17.043390450056975,1
1222.012039237383,2.8652618872340616,2.8646988868987306,12.25549016335813,12.585846767570576,0
1223.0120490894594,-0.07979539541932468,0.028070820558636064,9.987014893216891,9.987054342913272,1
1224.012058941536,-0.07010468212915352,0.03616609126809193,8.028705663689264,8.02878712012678,1
1225.0120687936123,-0.036544725189152416,0.04564435602221588,5.824283921918237,5.824462774398336,1
1226.0120786456887,0.0001182613479012876,0.03774165137801423,5.677522532102724,5.677647975595429,1
1227.0120884977653,-0.010352139645666133,0.041208004242424705,0.047083540671167746,0.06256963653224462,0
1228.0120983498416,-0.0007682546899698334,0.03147155789478447,0.04586182077026836,0.05562162853323327,0
1229.012108201918,0.006190085475035782,0.03229719558725337,0.04820968079510178,0.05802828762911159,0
1230.0121180539945,0.01943956673215297,0.017748564809536016,0.04774845827589508,0.05094042422794684,1
1231.0121279060709,0.020278984813614898,0.02676345450120472,0.04943231722719313,0.05621242285552109,0
1232.0121377581472,0.040217847964299835,0.012495318221390108,0.04968757982448631,0.05123464224788246,1
1233.0121476102238,0.028968212796699946,0.02581456027511224,0.04758105832582563,0.05413269468263171,0
1234.0121574623001,0.044121105380475,0.005559637482180166,0.04899433820670872,0.04930876945581405,1
1235.0121673143765,0.041589462137772495,0.027617702076017304,0.04835315178092955,0.05568451090841385,0
1236.0121771664528,0.053725239154722715,0.01738872105431258,0.04781621501012167,0.05087983920767516,1
1237.0121870185294,0.055999691275316205,0.02757454833981928,0.046987525588038426,0.054481035939412864,0
1238.0121968706057,0.062064833448327285,0.027569586674192865,0.04648406117799592,0.054044889240200136,0
1239.012206722682,0.07442302892285113,0.01621026131735485,0.04640928615788252,0.04915886912512489,1
1240.0122165747587,0.08021603928684076,0.009819485491772889,0.0437915658170771,0.0448789876449384,1
1241.012226426835,0.06572109891115474,0.013223255649827698,0.03801755349181852,0.04025156970211202,1
1242.0122362789114,0.07096668902833667,0.01185644045478882,0.0408654460306779,0.04255067401985779,1
1243.012246130988,0.0643989937883589,0.002311587092919255,0.04254808601830577,0.04261083264510678,1
1244.0122559830643,0.05686703815917582,0.02236212371253174,0.04319180122912873,0.04863739580149353,1
1245.0122658351406,0.05055305063297687,0.030041177804099994,0.052013666260356105,0.06006574599304713,0
1246.0122756872172,0.05673686763973507,0.020468288976901713,0.05094943593622917,0.05490715687286928,1
1247.0122855392935,0.05386027877856097,0.025847152345695592,0.05330232553536026,0.059238612339074216,0
1248.01229539137,0.07211275441523769,0.011467822973106943,0.05261101768818192,0.05384635684917513,1
1249.0123052434465,0.06213510798097843,0.015865135775156015,0.05330401030486824,0.05561492648332492,1
1250.0123150955228,0.46657436016739795,0.3495902450882104,1.4842710687366831,1.5248848956395267,0
1251.0123249475992,6.8026929073542535,0.012264322481645808,15.35910054124221,15.3591054378044,1
1252.0123347996757,5.980762280393913,0.016685993905979253,15.853123835932827,15.853132617240485,1
1253.012344651752,5.9146803108190795,0.029571941180630158,16.866326094063428,16.866352018471275,1
1254.0123545038284,5.837124107500642,0.02933103021784757,16.64339462229389,16.643420467642304,1
1255.012364355905,5.757786512479228,0.09162253778040713,16.52151032071637,16.52176437209316,1
1256.0123742079813,5.323844917272616,0.4822792947715826,16.864374807668842,16.871269394200926,1
1257.0123840600577,2.8708449241760325,2.854463271184762,12.23284865906905,12.561470729266947,0
1258.012393912134,-0.05958164689641876,0.02745746363197245,9.827762900040875,9.82780125621845,1
1259.0124037642106,-0.05606006213871036,0.0331316048932865,8.019151724942418,8.019220167253781,1
1260.012413616287,-0.02262171422209036,0.04601815735934066,5.809335307523614,5.8095175691314695,1
1261.0124234683633,0.014398647717363084,0.0368695040764713,5.401811557357531,5.401937380378659,1
1262.0124333204399,0.0020597660803534585,0.03769367642643195,0.05225620916291372,0.06443232603762447,0
1263.0124431725162,0.015356721569541302,0.030301334358837678,0.050127919918649545,0.05857456119593742,0
1264.0124530245926,0.0177299445504357,0.03200113503784182,0.05150220515843304,0.060634559286693215,0
1265.0124628766691,0.030604377316350906,0.015652122160527943,0.04850514027264441,0.0509680052679816,1
1266.0124727287455,0.042957097642459176,0.01073370279652489,0.04977453546710127,0.05091872697436424,1
1267.0124825808218,0.037969712693865176,0.019293410916280968,0.04835094954581449,0.052058140830866864,1
1268.0124924328984,0.049266638807767195,0.01280016763591529,0.04605362973688478,0.047799383923327,1
1269.0125022849747,0.059391928154403625,0.013908214856962175,0.04529720696043672,0.04738433706325393,1
1270.012512137051,0.04816655987778202,0.02532748914772619,0.045155546949084385,0.05177359488000763,0
1271.0125219891277,0.05895842271826268,2.1366652934381467e-05,0.04444405222341873,0.044444057359469664,1
1272.012531841204,0.0710724570452937,0.012167048127092924,0.043445271452762946,0.045116833573858595,1
1273.0125416932804,0.06764211901904421,0.02626442391362823,0.044492979797904925,0.05166667412183159,0
1274.012551545357,0.09196809309088394,0.015091462051236973,0.04598529391187972,0.04839834173818239,1
1275.0125613974333,0.07705908732019554,0.026739671079962665,0.04721249409017469,0.0542589127027014,0
1276.0125712495096,0.08373517403445874,0.01413855404614779,0.04658309819641096,0.04868145178702365,1
1277.0125811015862,0.0749716071675337,0.015594872068678595,0.048780991814100415,0.05121313500661509,1
1278.0125909536625,0.05983366503851231,0.03179000680411862,0.04948939432395333,0.05882010441301216,0
1279.0126008057389,0.057378198841212855,0.033292223358521805,0.04887607034592832,0.05913748716857894,0
1280.0126106578155,0.04869680635932304,0.03199165168596481,0.04772242806384152,0.057453423900622524,0
1281.0126205098918,0.04391237120000824,0.030078996659665028,0.047783879859655744,0.056462777247441115,0
1282.0126303619681,0.04535909576870583,0.02900764558751721,0.04743577956889305,0.055602128429041435,0
1283.0126402140445,0.048704955303577435,0.018831826238833373,0.04680110115661646,0.0504478022213204,1
1284.012650066121,0.04622675686084676,0.026128250974852094,0.04393478640109037,0.05111703194742722,0
1285.0126599181974,0.06254982111457659,0.01023670387521062,0.04202772468266009,0.0432564416963558,1
1286.0126697702738,0.051320082498669706,0.014210002473070828,0.40744191264393315,0.4076896323788859,1
1287.0126796223503,0.40910545776731055,0.3284399495239217,6.072821957056599,6.081697075862297,1
1288.0126894744267,5.888781748031636,0.014705331113787641,14.454427593777243,14.454435074070247,1
1289.012699326503,5.784630765100701,0.06192895644309244,15.500425311771464,15.500549023871756,1
1290.0127091785796,5.438949435613814,0.3650741511301677,16.118233907534115,16.122367798614626,1
1291.012719030656,4.686324875378868,0.2239999166240156,15.040275805075604,15.041943765863179,1
1292.0127288827323,-0.05714923587158864,0.028191404196846633,11.110377866388372,11.110413632678274,1
1293.0127387348089,-0.0419805493165768,0.027038382344995636,9.657095051614053,9.657132903197951,1
1294.0127485868852,-0.043381055336729854,0.028889863097712458,8.005808161782415,8.00586028777993,1
1295.0127584389616,-0.0015399605025905316,0.048632803388986116,5.533292326546713,5.533506042337552,1
1296.0127682910381,0.013160973666295206,0.04435829266906104,5.390008323189481,5.390190848400491,1
1297.0127781431145,0.014466242762030864,0.03364996522412771,0.0436259043848215,0.05509573207589307,0
1298.0127879951908,0.02579288901639782,0.030702310204390293,0.04382761432318574,0.05351160275256689,0
1299.0127978472674,0.02282017457443746,0.028388799173129222,0.045005182547161994,0.053210810692899964,0
1300.0128076993437,0.03440887382218863,0.02477027155525067,0.044634866347946216,0.05104740587747709,0
1301.01281755142,0.044882926564366696,0.004222008819238445,0.04725344270671711,0.047441682159328244,1
1302.0128274034967,0.04524017944268621,0.01762537012500971,0.045587232892914296,0.04887585779171954,1
1303.012837255573,0.051035035888776295,0.004603974056426564,0.04462600634718015,0.044862869052377956,1
1304.0128471076493,0.05197105968730082,0.02560970511746223,0.04509010453609974,0.05185532299850974,0
1305.0128569597257,0.056709417984589235,0.02300956572008851,0.04415509260739319,0.04979068505046442,0
